lemma,count,POS,reason
एवंचित्त,1,noun,no exact MW headword
एवंप्रमाण,1,noun,no exact MW headword
एवंभूत,1,noun,no exact MW headword
ऐकपुरुषिक,1,noun,no exact MW headword
ऐन्द्रसूनव,1,noun,no exact MW headword
ओजस्क,1,noun,no exact MW headword
ओजाय्,1,part,no exact MW headword
ओष्ठकर्णक,1,noun,no exact MW headword
औत्कार्ष्य,1,noun,no exact MW headword
औपघातिक,1,noun,no exact MW headword
औपवास्य,1,noun,no exact MW headword
और्ध्वदैहिक,1,noun,no exact MW headword
ककुच्छन्द,1,noun,no exact MW headword
ककुद्मन्त्,1,noun,no exact MW headword
कटकटायय्,1,indecl,no exact MW headword
कठिनी,1,noun,no exact MW headword
कण्डक,1,noun,no exact MW headword
कण्डोलिका,1,noun,no exact MW headword
कद्रुका,1,noun,no exact MW headword
कनकमुनि,1,noun,no exact MW headword
कनखल,1,noun,no exact MW headword
कपालशिरस्,1,noun,no exact MW headword
कपोलभित्ति,1,noun,no exact MW headword
कबर,1,noun,no exact MW headword
कमबोग,1,stem,no exact MW headword
करकु,1,noun,no exact MW headword
करम्भी,1,noun,no exact MW headword
करवीरकर,1,noun,no exact MW headword
करवीराक्ष,1,noun,no exact MW headword
करुणतर,1,noun,no exact MW headword
कर्,1,stem,no exact MW headword
कर्करीत,1,noun,no exact MW headword
कर्णाटक,1,noun,no exact MW headword
कर्तक,1,noun,no exact MW headword
कर्तरिका,1,noun,no exact MW headword
कर्म,1,stem,no exact MW headword
कर्मपलहेतु,1,stem,no exact MW headword
कर्शयन्तः,1,,no exact MW headword
कर्शय्,1,indecl,no exact MW headword
कर्शय्,1,verb,no exact MW headword
कर्शिन्,1,noun,no exact MW headword
कर्षय्,1,indecl,no exact MW headword
कर्षय्,1,verb,no exact MW headword
कर्हिचित्,1,indecl,no exact MW headword
कलयत्,1,noun,no exact MW headword
कलहय्,1,verb,no exact MW headword
कलहाय्,1,part,no exact MW headword
कलापवत्,1,noun,no exact MW headword
कल्पयितृ,1,noun,no exact MW headword
कल्याणतम,1,noun,no exact MW headword
कवलय्,1,verb,no exact MW headword
कश्मीर,1,noun,no exact MW headword
कष्टतम,1,noun,no exact MW headword
काञ्चनरोमन्,1,noun,no exact MW headword
काञ्चनिक,1,noun,no exact MW headword
काण्डक,1,noun,no exact MW headword
कान्ततम,1,noun,no exact MW headword
कान्ताय्,1,verb,no exact MW headword
कापा,1,noun,no exact MW headword
कामण्डलुक,1,noun,no exact MW headword
कामदुह्,1,noun,no exact MW headword
काम्पिल्या,1,noun,no exact MW headword
काम्बुक,1,noun,no exact MW headword
कारुका,1,noun,no exact MW headword
कार्कटक,1,noun,no exact MW headword
कार्त्तस्वर,1,noun,no exact MW headword
कार्दमिक,1,noun,no exact MW headword
कार्मारिका,1,noun,no exact MW headword
काल-अनल-सन्निभ,1,noun,no exact MW headword
कालिमन्,1,noun,no exact MW headword
काश्यपि,1,noun,no exact MW headword
किंपुरुषीकृ,1,part,no exact MW headword
किंसखन्,1,noun,no exact MW headword
किङ्किणीक,1,noun,no exact MW headword
किमिल,1,noun,no exact MW headword
किसलयिन्,1,noun,no exact MW headword
कुचर्या,1,noun,no exact MW headword
कुट्टय्,1,verb,no exact MW headword
कुड्मलीभू,1,part,no exact MW headword
कुत्स्,1,verb,no exact MW headword
कुम्भदासी,1,noun,no exact MW headword
कुम्भसम्भव,1,noun,no exact MW headword
कुम्भीधान्यक,1,noun,no exact MW headword
कुरङ्गाय्,1,verb,no exact MW headword
कुरुटावि,1,noun,no exact MW headword
कुरुटु,1,noun,no exact MW headword
कुरुवृद्ध,1,noun,no exact MW headword
कुलदर्म,1,stem,no exact MW headword
कुलमितिका,1,noun,no exact MW headword
कुल्याय्,1,verb,no exact MW headword
कुशप्लवन,1,noun,no exact MW headword
कुष्ठक,1,noun,no exact MW headword
कुसुमक,1,noun,no exact MW headword
कुसूलधान्यक,1,noun,no exact MW headword
कूचिद्,1,indecl,no exact MW headword
कूटवत्,1,noun,no exact MW headword
कूर्मक,1,noun,no exact MW headword
कूष्माण्ड,1,noun,no exact MW headword
कृतदार,1,noun,no exact MW headword
कृत्तम,1,noun,no exact MW headword
कृपय,1,stem,no exact MW headword
कृष्णवेणी,1,noun,no exact MW headword
कृष्णाय्,1,verb,no exact MW headword
कृष्णाहि,1,noun,no exact MW headword
केकिन्,1,noun,no exact MW headword
केतय्,1,part,no exact MW headword
केलय्,1,part,no exact MW headword
केशाकेशिक,1,noun,no exact MW headword
कैवर्तक,1,noun,no exact MW headword
कोकिलाक्ष,1,noun,no exact MW headword
कोकूज्,1,part,no exact MW headword
कोपय्,1,indecl,no exact MW headword
कोम्य,1,noun,no exact MW headword
कौचपक,1,noun,no exact MW headword
कौचुमार,1,noun,no exact MW headword
कौतूहलिक,1,noun,no exact MW headword
कौरज,1,noun,no exact MW headword
कौशीलव्य,1,noun,no exact MW headword
कौष्ठेयक,1,noun,no exact MW headword
क्रन्दय्,1,verb,no exact MW headword
क्राकचिक,1,noun,no exact MW headword
क्रीडय्,1,part,no exact MW headword
क्रीडय्,1,verb,no exact MW headword
क्रीडापय्,1,verb,no exact MW headword
क्रीडितु,1,noun,no exact MW headword
क्लिष्टवत्तर,1,noun,no exact MW headword
क्लेशय्,1,part,no exact MW headword
क्लेशय्,1,verb,no exact MW headword
क्वाथन,1,noun,no exact MW headword
क्षकार,1,noun,no exact MW headword
क्षणप्रकाशा,1,noun,no exact MW headword
क्षपावन्त्,1,noun,no exact MW headword
क्षमतर,1,noun,no exact MW headword
क्षमापय्,1,indecl,no exact MW headword
क्षालय्,1,verb,no exact MW headword
क्षितिपाल,1,noun,no exact MW headword
क्षितिरुह,1,noun,no exact MW headword
क्षिप्रतर,1,noun,no exact MW headword
क्षीरकाकोली,1,noun,no exact MW headword
क्षीरवक,1,noun,no exact MW headword
क्षीरसिन्धु,1,noun,no exact MW headword
क्षुम्प,1,noun,no exact MW headword
क्षेप्तु,1,noun,no exact MW headword
क्षोण,1,noun,no exact MW headword
क्ष्वेडय्,1,verb,no exact MW headword
खण्डय्,1,verb,no exact MW headword
खानय्,1,indecl,no exact MW headword
खेदय्,1,part,no exact MW headword
गजोपमर्दित,1,noun,no exact MW headword
गणभर्तृ,1,noun,no exact MW headword
गण्डवत्,1,noun,no exact MW headword
गतिंगत,1,noun,no exact MW headword
गदाभृत्,1,noun,no exact MW headword
गन्धारि,1,noun,no exact MW headword
गन्धोपजीविन्,1,noun,no exact MW headword
गमनीयतम,1,noun,no exact MW headword
गमय्,1,indecl,no exact MW headword
गर्दभाक्रान्त,1,noun,no exact MW headword
गर्भवत्,1,noun,no exact MW headword
गर्भस्राव,1,noun,no exact MW headword
गर्हय्,1,indecl,no exact MW headword
गर्हय्,1,part,no exact MW headword
गर्हय्,1,verb,no exact MW headword
गलहस्तय्,1,verb,no exact MW headword
गवाश्व,1,noun,no exact MW headword
गवेडक,1,noun,no exact MW headword
गवेधु,1,noun,no exact MW headword
गवेन्द्र,1,noun,no exact MW headword
गाणनिक्य,1,noun,no exact MW headword
गातुय्,1,verb,no exact MW headword
गाधिपुत्र,1,noun,no exact MW headword
गुण-कर्मन्-विभागशः,1,,no exact MW headword
गुणकेतु,1,noun,no exact MW headword
गुरुकृ,1,part,no exact MW headword
गुरुतल्पिन्,1,noun,no exact MW headword
गुह्यतर,1,noun,no exact MW headword
गूहय्,1,part,no exact MW headword
गृभय्,1,part,no exact MW headword
गृहतर,1,noun,no exact MW headword
गृहित्व,1,stem,no exact MW headword
गोदानीय,1,noun,no exact MW headword
गोपतिध्वज,1,noun,no exact MW headword
गोपदी,1,noun,no exact MW headword
गोपायक,1,noun,no exact MW headword
गोपाय्,1,part,no exact MW headword
गोपाय्,1,verb,no exact MW headword
गोमयाय्,1,verb,no exact MW headword
गोमारिका,1,noun,no exact MW headword
गोरक्ष्य,1,noun,no exact MW headword
गोष्पण,1,noun,no exact MW headword
गोष्पदीकृत,1,noun,no exact MW headword
गौतमीसुत,1,noun,no exact MW headword
ग्रन्थिभेद,1,noun,no exact MW headword
ग्रन्थ्,1,verb,no exact MW headword
ग्रसितृ,1,noun,no exact MW headword
ग्रासय्,1,part,no exact MW headword
ग्लपय्,1,part,no exact MW headword
ग्लापय्,1,verb,no exact MW headword
घनवर्त्मन्,1,noun,no exact MW headword
घनीभू,1,part,no exact MW headword
घर्मग,1,noun,no exact MW headword
घर्मद्युति,1,noun,no exact MW headword
घर्मवारि,1,noun,no exact MW headword
घूर्णय्,1,part,no exact MW headword
घूर्णय्,1,verb,no exact MW headword
घूर्ण्,1,verb,no exact MW headword
घोषय्,1,part,no exact MW headword
चक्रमालिन्,1,noun,no exact MW headword
चक्रवन्त्,1,noun,no exact MW headword
चङ्क्रमत्,1,noun,no exact MW headword
